,males,females
0,152,163
1-4,668,740
5-9,992,993
10-14,1161,1150
15-19,1071,1040
20-24,954,932
25-29,879,892
30-34,832,851
35-39,723,697
40-44,645,634
45-49,546,556
50-54,437,436
55-59,371,342
60-64,245,274
65-69,203,196
70-74,187,158
75-79,114,126
80-84,86,90
85-89,48,41
90-94,19,14
95-99,11,6
100+,3,6
