,males,females
0,121,140.0
1-4,617,563.0
5-9,765,715.0
10-14,858,773.0
15-19,846,619.0
20-24,609,536.0
25-29,529,491.0
30-34,519,413.0
35-39,399,297.0
40-44,394,313.0
45-49,365,293.0
50-54,283,232.0
55-59,234,220.0
60-64,205,146.0
65-69,158,91.0
70-74,115,62.0
75-79,74,52.0
80-84,30,20.0
85-89,14,16.0
90-94,11,13.0
95-99,2,1.0
100+,1,
