,males,females
0,365,336
1-4,1443,1357
5-9,2006,1859
10-14,2238,2230
15-19,2232,2019
20-24,2003,1875
25-29,1767,1565
30-34,1487,1303
35-39,1136,1041
40-44,1066,916
45-49,854,809
50-54,575,607
55-59,564,508
60-64,469,444
65-69,368,380
70-74,301,358
75-79,204,231
80-84,159,162
85-89,75,78
90-94,30,28
95-99,6,12
100+,3,2
