,males,females
0,45.0,45
1-4,233.0,225
5-9,306.0,298
10-14,381.0,364
15-19,360.0,337
20-24,375.0,378
25-29,389.0,333
30-34,348.0,332
35-39,345.0,315
40-44,291.0,297
45-49,290.0,265
50-54,237.0,235
55-59,237.0,232
60-64,203.0,199
65-69,195.0,134
70-74,113.0,108
75-79,83.0,86
80-84,55.0,68
85-89,23.0,25
90-94,8.0,3
95-99,2.0,2
100+,,1
