,males,females
0,201.0,188
1-4,844.0,746
5-9,1067.0,1130
10-14,1199.0,1206
15-19,1235.0,1203
20-24,1214.0,1239
25-29,1098.0,1116
30-34,949.0,1007
35-39,857.0,885
40-44,781.0,785
45-49,631.0,682
50-54,517.0,506
55-59,451.0,508
60-64,375.0,384
65-69,334.0,336
70-74,225.0,238
75-79,169.0,170
80-84,97.0,146
85-89,61.0,60
90-94,21.0,26
95-99,6.0,8
100+,,2
