,males,females
0,143,135
1-4,544,525
5-9,839,771
10-14,1030,994
15-19,974,1000
20-24,915,841
25-29,798,904
30-34,849,875
35-39,783,912
40-44,831,947
45-49,848,996
50-54,769,896
55-59,632,774
60-64,520,692
65-69,437,496
70-74,311,407
75-79,236,323
80-84,153,242
85-89,78,131
90-94,22,47
95-99,5,13
100+,2,2
