,males,females
0,190,183
1-4,743,776
5-9,1085,999
10-14,1103,1120
15-19,1118,1119
20-24,935,968
25-29,942,997
30-34,917,920
35-39,824,839
40-44,799,796
45-49,718,724
50-54,617,648
55-59,536,524
60-64,450,436
65-69,353,290
70-74,256,226
75-79,142,158
80-84,99,125
85-89,52,38
90-94,25,22
95-99,6,13
100+,1,3
