,males,females
0,16.0,22.0
1-4,93.0,82.0
5-9,171.0,186.0
10-14,207.0,214.0
15-19,226.0,202.0
20-24,167.0,142.0
25-29,129.0,144.0
30-34,163.0,149.0
35-39,156.0,143.0
40-44,156.0,151.0
45-49,176.0,147.0
50-54,150.0,126.0
55-59,128.0,104.0
60-64,108.0,101.0
65-69,82.0,98.0
70-74,75.0,56.0
75-79,46.0,40.0
80-84,21.0,43.0
85-89,18.0,9.0
90-94,7.0,5.0
95-99,2.0,1.0
100+,,
