,males,females
0,12.0,21.0
1-4,63.0,73.0
5-9,96.0,95.0
10-14,151.0,131.0
15-19,134.0,152.0
20-24,107.0,123.0
25-29,126.0,97.0
30-34,102.0,92.0
35-39,114.0,104.0
40-44,111.0,115.0
45-49,114.0,124.0
50-54,92.0,80.0
55-59,74.0,76.0
60-64,57.0,62.0
65-69,51.0,50.0
70-74,40.0,40.0
75-79,25.0,22.0
80-84,13.0,12.0
85-89,5.0,5.0
90-94,4.0,3.0
95-99,,
100+,,
