,males,females
0,28.0,29.0
1-4,136.0,143.0
5-9,209.0,201.0
10-14,287.0,242.0
15-19,277.0,282.0
20-24,262.0,233.0
25-29,222.0,216.0
30-34,224.0,224.0
35-39,188.0,188.0
40-44,259.0,231.0
45-49,232.0,229.0
50-54,250.0,217.0
55-59,197.0,174.0
60-64,114.0,128.0
65-69,87.0,97.0
70-74,67.0,85.0
75-79,50.0,73.0
80-84,42.0,56.0
85-89,9.0,23.0
90-94,2.0,5.0
95-99,,1.0
100+,,
