,males,females
0,157,160.0
1-4,623,610.0
5-9,782,754.0
10-14,931,928.0
15-19,1082,1027.0
20-24,1038,982.0
25-29,965,912.0
30-34,890,956.0
35-39,886,909.0
40-44,920,989.0
45-49,830,894.0
50-54,748,803.0
55-59,610,737.0
60-64,509,584.0
65-69,416,430.0
70-74,310,350.0
75-79,220,246.0
80-84,124,159.0
85-89,77,83.0
90-94,18,34.0
95-99,5,9.0
100+,1,
