,males,females
0,38,50.0
1-4,173,157.0
5-9,240,258.0
10-14,269,241.0
15-19,276,268.0
20-24,265,211.0
25-29,220,189.0
30-34,208,160.0
35-39,146,158.0
40-44,136,129.0
45-49,115,106.0
50-54,102,83.0
55-59,57,78.0
60-64,71,70.0
65-69,76,53.0
70-74,47,50.0
75-79,20,26.0
80-84,23,23.0
85-89,13,7.0
90-94,2,5.0
95-99,1,4.0
100+,2,
