,males,females
0,79,75.0
1-4,314,330.0
5-9,421,451.0
10-14,529,442.0
15-19,458,441.0
20-24,367,309.0
25-29,376,295.0
30-34,311,294.0
35-39,286,245.0
40-44,216,233.0
45-49,225,174.0
50-54,203,175.0
55-59,154,142.0
60-64,146,120.0
65-69,124,121.0
70-74,105,83.0
75-79,70,53.0
80-84,51,31.0
85-89,16,14.0
90-94,11,5.0
95-99,6,2.0
100+,2,
