,males,females
0,23.0,16.0
1-4,81.0,68.0
5-9,110.0,92.0
10-14,157.0,130.0
15-19,162.0,134.0
20-24,112.0,101.0
25-29,90.0,108.0
30-34,123.0,113.0
35-39,114.0,118.0
40-44,127.0,111.0
45-49,82.0,108.0
50-54,76.0,83.0
55-59,64.0,70.0
60-64,56.0,59.0
65-69,56.0,57.0
70-74,48.0,39.0
75-79,23.0,29.0
80-84,16.0,17.0
85-89,7.0,5.0
90-94,1.0,2.0
95-99,,
100+,,
