,males,females
0,101.0,74
1-4,408.0,390
5-9,502.0,499
10-14,561.0,577
15-19,517.0,503
20-24,541.0,500
25-29,502.0,522
30-34,373.0,419
35-39,353.0,318
40-44,319.0,266
45-49,281.0,256
50-54,197.0,222
55-59,155.0,154
60-64,138.0,124
65-69,86.0,114
70-74,67.0,73
75-79,39.0,56
80-84,34.0,48
85-89,17.0,23
90-94,12.0,13
95-99,7.0,5
100+,,2
