,males,females
0,242,251
1-4,1067,931
5-9,1414,1318
10-14,1613,1605
15-19,1494,1535
20-24,1351,1346
25-29,1395,1341
30-34,1232,1255
35-39,1166,1157
40-44,1067,1039
45-49,888,856
50-54,695,701
55-59,648,563
60-64,439,433
65-69,341,302
70-74,210,215
75-79,147,133
80-84,71,66
85-89,44,38
90-94,12,13
95-99,4,4
100+,6,2
