,males,females
0,47,56
1-4,220,195
5-9,279,298
10-14,280,292
15-19,310,292
20-24,258,285
25-29,242,292
30-34,223,249
35-39,207,199
40-44,180,218
45-49,177,170
50-54,130,157
55-59,99,148
60-64,109,145
65-69,84,132
70-74,89,106
75-79,55,71
80-84,32,53
85-89,21,43
90-94,13,6
95-99,2,3
100+,1,2
