,males,females
0,55.0,56
1-4,259.0,230
5-9,313.0,334
10-14,296.0,323
15-19,331.0,343
20-24,314.0,321
25-29,274.0,299
30-34,298.0,246
35-39,242.0,242
40-44,214.0,221
45-49,221.0,226
50-54,166.0,225
55-59,173.0,212
60-64,148.0,177
65-69,101.0,124
70-74,106.0,110
75-79,59.0,90
80-84,50.0,45
85-89,35.0,35
90-94,19.0,19
95-99,6.0,5
100+,,1
