,males,females
0,147.0,118.0
1-4,569.0,508.0
5-9,735.0,703.0
10-14,832.0,866.0
15-19,770.0,763.0
20-24,578.0,584.0
25-29,588.0,618.0
30-34,583.0,578.0
35-39,526.0,529.0
40-44,457.0,485.0
45-49,415.0,389.0
50-54,390.0,361.0
55-59,300.0,287.0
60-64,263.0,263.0
65-69,262.0,222.0
70-74,167.0,152.0
75-79,113.0,124.0
80-84,72.0,73.0
85-89,18.0,29.0
90-94,3.0,16.0
95-99,6.0,9.0
100+,,
