,males,females
0,285,268
1-4,1113,1100
5-9,1672,1610
10-14,2017,1845
15-19,2047,1975
20-24,2035,1946
25-29,1896,1790
30-34,1707,1821
35-39,1606,1726
40-44,1685,1760
45-49,1655,1634
50-54,1368,1411
55-59,1076,1105
60-64,807,881
65-69,621,716
70-74,475,565
75-79,300,384
80-84,155,267
85-89,75,121
90-94,20,53
95-99,9,18
100+,1,3
