,males,females
0,42.0,27.0
1-4,161.0,151.0
5-9,206.0,187.0
10-14,250.0,224.0
15-19,215.0,191.0
20-24,218.0,200.0
25-29,191.0,175.0
30-34,148.0,132.0
35-39,108.0,127.0
40-44,98.0,103.0
45-49,97.0,99.0
50-54,93.0,103.0
55-59,93.0,78.0
60-64,71.0,67.0
65-69,48.0,52.0
70-74,39.0,47.0
75-79,40.0,33.0
80-84,18.0,26.0
85-89,6.0,11.0
90-94,2.0,6.0
95-99,,
100+,,
