,males,females
0,2.0,12.0
1-4,24.0,28.0
5-9,30.0,40.0
10-14,59.0,40.0
15-19,59.0,44.0
20-24,50.0,45.0
25-29,60.0,51.0
30-34,52.0,43.0
35-39,39.0,61.0
40-44,68.0,47.0
45-49,51.0,50.0
50-54,53.0,47.0
55-59,54.0,52.0
60-64,49.0,50.0
65-69,27.0,25.0
70-74,28.0,26.0
75-79,19.0,15.0
80-84,13.0,17.0
85-89,3.0,9.0
90-94,3.0,2.0
95-99,,
100+,,
