,males,females
0,160,136
1-4,564,546
5-9,819,824
10-14,933,866
15-19,856,844
20-24,893,902
25-29,907,856
30-34,779,733
35-39,706,687
40-44,642,632
45-49,529,521
50-54,500,542
55-59,461,469
60-64,335,314
65-69,252,289
70-74,188,234
75-79,142,180
80-84,93,115
85-89,50,62
90-94,14,22
95-99,3,6
100+,2,1
