,males,females
0,246.0,234
1-4,1037.0,929
5-9,1322.0,1313
10-14,1521.0,1507
15-19,1413.0,1434
20-24,1291.0,1285
25-29,1165.0,1065
30-34,858.0,884
35-39,728.0,744
40-44,681.0,684
45-49,613.0,619
50-54,436.0,514
55-59,446.0,520
60-64,385.0,456
65-69,360.0,393
70-74,280.0,343
75-79,156.0,197
80-84,131.0,144
85-89,68.0,87
90-94,28.0,38
95-99,7.0,12
100+,,3
