,males,females
0,275,272
1-4,1195,1161
5-9,1630,1653
10-14,2090,2062
15-19,2029,1900
20-24,1793,1772
25-29,1441,1407
30-34,1276,1260
35-39,1089,1103
40-44,1007,1027
45-49,813,827
50-54,602,693
55-59,479,629
60-64,474,551
65-69,387,415
70-74,354,416
75-79,229,255
80-84,138,184
85-89,92,107
90-94,33,38
95-99,14,13
100+,4,2
