,males,females
0,50.0,55
1-4,249.0,226
5-9,312.0,331
10-14,411.0,386
15-19,379.0,389
20-24,334.0,336
25-29,322.0,339
30-34,311.0,311
35-39,308.0,336
40-44,308.0,317
45-49,275.0,314
50-54,229.0,254
55-59,185.0,208
60-64,162.0,174
65-69,144.0,128
70-74,96.0,98
75-79,73.0,63
80-84,38.0,41
85-89,18.0,19
90-94,5.0,18
95-99,2.0,4
100+,,3
