,males,females
0,191,189
1-4,811,832
5-9,1200,1182
10-14,1295,1239
15-19,1254,1195
20-24,1134,1119
25-29,1012,984
30-34,966,897
35-39,827,782
40-44,846,722
45-49,711,627
50-54,641,590
55-59,477,492
60-64,441,462
65-69,400,415
70-74,360,330
75-79,249,226
80-84,151,150
85-89,86,81
90-94,51,47
95-99,17,13
100+,3,8
