,males,females
0,275,236
1-4,1204,1113
5-9,1645,1676
10-14,1902,1792
15-19,1641,1555
20-24,1397,1368
25-29,1299,1307
30-34,1068,1138
35-39,942,979
40-44,807,917
45-49,734,768
50-54,592,693
55-59,515,597
60-64,492,524
65-69,415,430
70-74,311,347
75-79,228,219
80-84,135,149
85-89,77,75
90-94,34,37
95-99,7,16
100+,1,1
