,males,females
0,387,331
1-4,1427,1425
5-9,2088,1977
10-14,2428,2346
15-19,2457,2443
20-24,2419,2452
25-29,2467,2502
30-34,2208,2220
35-39,1861,2055
40-44,1928,2267
45-49,1892,2241
50-54,1801,2107
55-59,1424,1784
60-64,1166,1434
65-69,857,1117
70-74,646,886
75-79,435,663
80-84,233,426
85-89,108,224
90-94,37,101
95-99,9,29
100+,2,7
