,males,females
0,17.0,7.0
1-4,59.0,55.0
5-9,69.0,74.0
10-14,103.0,90.0
15-19,123.0,99.0
20-24,100.0,71.0
25-29,90.0,63.0
30-34,76.0,73.0
35-39,75.0,67.0
40-44,76.0,85.0
45-49,85.0,81.0
50-54,68.0,77.0
55-59,65.0,60.0
60-64,52.0,45.0
65-69,48.0,47.0
70-74,27.0,41.0
75-79,24.0,39.0
80-84,14.0,15.0
85-89,7.0,7.0
90-94,1.0,6.0
95-99,,2.0
100+,,
