,males,females
0,4948,4905
1-4,20004,19352
5-9,25868,24794
10-14,29707,29167
15-19,30036,29703
20-24,34307,33868
25-29,35508,37068
30-34,33323,35922
35-39,29733,32614
40-44,28057,30181
45-49,25432,28768
50-54,21845,24806
55-59,17518,20108
60-64,12549,15074
65-69,8567,10298
70-74,5795,7730
75-79,3395,5323
80-84,1976,3610
85-89,759,1716
90-94,245,646
95-99,42,160
100+,12,24
