,males,females
0,109.0,98
1-4,364.0,391
5-9,545.0,537
10-14,691.0,659
15-19,629.0,659
20-24,509.0,521
25-29,575.0,517
30-34,584.0,589
35-39,548.0,598
40-44,505.0,495
45-49,421.0,412
50-54,351.0,402
55-59,370.0,337
60-64,254.0,271
65-69,193.0,218
70-74,141.0,122
75-79,92.0,98
80-84,50.0,50
85-89,22.0,20
90-94,13.0,9
95-99,4.0,2
100+,,1
