,males,females
0,162.0,171
1-4,737.0,732
5-9,1052.0,961
10-14,1074.0,993
15-19,930.0,813
20-24,698.0,630
25-29,555.0,498
30-34,423.0,366
35-39,359.0,420
40-44,350.0,280
45-49,253.0,242
50-54,176.0,156
55-59,140.0,145
60-64,122.0,91
65-69,93.0,82
70-74,53.0,56
75-79,40.0,33
80-84,31.0,19
85-89,10.0,14
90-94,4.0,5
95-99,3.0,1
100+,,1
