,males,females
0,89.0,93
1-4,395.0,445
5-9,585.0,641
10-14,718.0,718
15-19,724.0,709
20-24,592.0,533
25-29,579.0,576
30-34,513.0,465
35-39,473.0,445
40-44,480.0,439
45-49,404.0,413
50-54,369.0,347
55-59,321.0,337
60-64,276.0,279
65-69,266.0,236
70-74,167.0,165
75-79,121.0,122
80-84,70.0,65
85-89,29.0,40
90-94,19.0,29
95-99,9.0,9
100+,,2
