,males,females
0,9.0,6.0
1-4,36.0,42.0
5-9,56.0,50.0
10-14,65.0,61.0
15-19,69.0,70.0
20-24,66.0,59.0
25-29,68.0,63.0
30-34,59.0,49.0
35-39,64.0,71.0
40-44,63.0,66.0
45-49,87.0,79.0
50-54,94.0,87.0
55-59,85.0,70.0
60-64,67.0,71.0
65-69,56.0,65.0
70-74,58.0,61.0
75-79,35.0,45.0
80-84,26.0,33.0
85-89,7.0,28.0
90-94,1.0,6.0
95-99,,2.0
100+,,
