,males,females
0,86,94
1-4,350,342
5-9,426,463
10-14,499,464
15-19,478,457
20-24,405,481
25-29,423,470
30-34,348,390
35-39,332,375
40-44,298,309
45-49,203,246
50-54,175,191
55-59,132,150
60-64,101,113
65-69,64,87
70-74,50,60
75-79,27,36
80-84,28,28
85-89,7,11
90-94,5,10
95-99,1,3
100+,1,2
