,males,females
0,48.0,80.0
1-4,269.0,284.0
5-9,383.0,364.0
10-14,488.0,504.0
15-19,456.0,455.0
20-24,408.0,391.0
25-29,408.0,385.0
30-34,435.0,395.0
35-39,380.0,386.0
40-44,365.0,311.0
45-49,303.0,310.0
50-54,247.0,263.0
55-59,239.0,225.0
60-64,207.0,182.0
65-69,152.0,162.0
70-74,131.0,72.0
75-79,75.0,59.0
80-84,31.0,29.0
85-89,11.0,20.0
90-94,7.0,7.0
95-99,,1.0
100+,,
