,males,females
0,92.0,69
1-4,324.0,295
5-9,384.0,387
10-14,458.0,472
15-19,510.0,466
20-24,903.0,457
25-29,777.0,413
30-34,566.0,346
35-39,451.0,385
40-44,428.0,358
45-49,353.0,310
50-54,299.0,277
55-59,216.0,213
60-64,173.0,198
65-69,113.0,138
70-74,81.0,117
75-79,63.0,84
80-84,36.0,54
85-89,16.0,13
90-94,4.0,7
95-99,,1
100+,2.0,1
