,males,females
0,49.0,51.0
1-4,211.0,178.0
5-9,293.0,288.0
10-14,332.0,317.0
15-19,333.0,312.0
20-24,300.0,336.0
25-29,336.0,328.0
30-34,334.0,338.0
35-39,332.0,308.0
40-44,296.0,289.0
45-49,263.0,277.0
50-54,212.0,220.0
55-59,183.0,174.0
60-64,155.0,149.0
65-69,124.0,121.0
70-74,91.0,88.0
75-79,64.0,67.0
80-84,42.0,35.0
85-89,10.0,21.0
90-94,2.0,7.0
95-99,1.0,7.0
100+,,
