,males,females
0,41.0,34.0
1-4,166.0,172.0
5-9,217.0,200.0
10-14,267.0,244.0
15-19,232.0,200.0
20-24,188.0,187.0
25-29,192.0,183.0
30-34,173.0,170.0
35-39,151.0,166.0
40-44,130.0,129.0
45-49,101.0,112.0
50-54,88.0,92.0
55-59,61.0,66.0
60-64,58.0,49.0
65-69,47.0,47.0
70-74,37.0,32.0
75-79,20.0,20.0
80-84,14.0,14.0
85-89,4.0,13.0
90-94,,5.0
95-99,1.0,2.0
100+,1.0,
