,males,females
0,164,186
1-4,705,661
5-9,968,975
10-14,1243,1195
15-19,1230,1218
20-24,1009,1054
25-29,903,889
30-34,723,796
35-39,667,728
40-44,588,708
45-49,603,588
50-54,455,549
55-59,432,525
60-64,349,448
65-69,295,372
70-74,252,339
75-79,200,230
80-84,176,176
85-89,67,95
90-94,29,53
95-99,8,20
100+,1,6
