,males,females
0,36.0,40
1-4,163.0,131
5-9,260.0,234
10-14,279.0,261
15-19,277.0,284
20-24,261.0,222
25-29,221.0,211
30-34,222.0,203
35-39,211.0,166
40-44,193.0,203
45-49,188.0,167
50-54,183.0,159
55-59,139.0,134
60-64,115.0,93
65-69,83.0,106
70-74,55.0,75
75-79,48.0,69
80-84,27.0,31
85-89,14.0,22
90-94,2.0,8
95-99,,2
100+,,1
