,males,females
0,1087,1038
1-4,4167,4048
5-9,5290,5253
10-14,6713,6261
15-19,6735,6680
20-24,7285,7299
25-29,7470,7856
30-34,7251,7614
35-39,6846,7314
40-44,6806,7254
45-49,6441,7167
50-54,5707,6316
55-59,4587,5471
60-64,3445,4373
65-69,2625,3342
70-74,2102,2756
75-79,1384,1935
80-84,874,1325
85-89,365,634
90-94,119,234
95-99,28,67
100+,2,13
