,males,females
0,47.0,50
1-4,222.0,217
5-9,338.0,308
10-14,318.0,333
15-19,309.0,324
20-24,301.0,282
25-29,326.0,291
30-34,307.0,274
35-39,230.0,236
40-44,206.0,238
45-49,202.0,181
50-54,155.0,192
55-59,171.0,179
60-64,146.0,154
65-69,120.0,117
70-74,96.0,86
75-79,40.0,79
80-84,54.0,63
85-89,28.0,24
90-94,9.0,15
95-99,6.0,4
100+,,2
