,males,females
0,147.0,131
1-4,511.0,507
5-9,706.0,660
10-14,866.0,810
15-19,883.0,867
20-24,1057.0,950
25-29,1100.0,996
30-34,932.0,918
35-39,835.0,852
40-44,881.0,893
45-49,879.0,900
50-54,825.0,790
55-59,628.0,696
60-64,554.0,574
65-69,437.0,479
70-74,329.0,405
75-79,235.0,261
80-84,154.0,201
85-89,53.0,74
90-94,27.0,33
95-99,3.0,12
100+,,4
