UF,state,region,region_name,micro_region,micro_region_name,city_id,city_full_id,name,district_id,district_name,neighborhood
35,São Paulo,09,Marília,038,Marília,29005,3529005,Marília,10,352900510,Amadeu Amaral
35,São Paulo,09,Marília,038,Marília,29005,3529005,Marília,15,352900515,Avencas
35,São Paulo,09,Marília,038,Marília,29005,3529005,Marília,20,352900520,Dirceu
35,São Paulo,09,Marília,038,Marília,29005,3529005,Marília,25,352900525,Lácio
35,São Paulo,09,Marília,038,Marília,29005,3529005,Marília,30,352900530,Padre Nóbrega
35,São Paulo,09,Marília,038,Marília,29005,3529005,Marília,35,352900535,Rosália
35,São Paulo,01,São José do Rio Preto,001,Jales,29104,3529104,Marinópolis,05,352910405,Marinópolis
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,29203,3529203,Martinópolis,05,352920305,Martinópolis
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,29203,3529203,Martinópolis,10,352920310,Guachos
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,29203,3529203,Martinópolis,15,352920315,Teçaindá
35,São Paulo,05,Araraquara,024,Araraquara,29302,3529302,Matão,05,352930205,Matão
35,São Paulo,05,Araraquara,024,Araraquara,29302,3529302,Matão,10,352930210,São Lourenço do Turvo
35,São Paulo,15,Metropolitana de São Paulo,061,São Paulo,29401,3529401,Mauá,05,352940105,Mauá
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,29500,3529500,Mendonça,05,352950005,Mendonça
35,São Paulo,01,São José do Rio Preto,002,Fernandópolis,29609,3529609,Meridiano,05,352960905,Meridiano
35,São Paulo,01,São José do Rio Preto,001,Jales,29658,3529658,Mesópolis,05,352965805,Mesópolis
35,São Paulo,02,Ribeirão Preto,010,São Joaquim da Barra,29708,3529708,Miguelópolis,05,352970805,Miguelópolis
35,São Paulo,04,Bauru,021,Jaú,29807,3529807,Mineiros do Tietê,05,352980705,Mineiros do Tietê
35,São Paulo,01,São José do Rio Preto,002,Fernandópolis,30003,3530003,Mira Estrela,05,353000305,Mira Estrela
35,São Paulo,14,Litoral Sul Paulista,055,Registro,29906,3529906,Miracatu,05,352990605,Miracatu
35,São Paulo,14,Litoral Sul Paulista,055,Registro,29906,3529906,Miracatu,08,352990608,Oliveira Barros
35,São Paulo,14,Litoral Sul Paulista,055,Registro,29906,3529906,Miracatu,10,352990610,Pedro Barros
35,São Paulo,14,Litoral Sul Paulista,055,Registro,29906,3529906,Miracatu,15,352990615,Santa Rita do Ribeira
35,São Paulo,03,Araçatuba,016,Andradina,30102,3530102,Mirandópolis,05,353010205,Mirandópolis
35,São Paulo,03,Araçatuba,016,Andradina,30102,3530102,Mirandópolis,10,353010210,Amandaba
35,São Paulo,03,Araçatuba,016,Andradina,30102,3530102,Mirandópolis,15,353010215,Três Alianças
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,30201,3530201,Mirante do Paranapanema,05,353020105,Mirante do Paranapanema
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,30201,3530201,Mirante do Paranapanema,10,353020110,Costa Machado
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,30201,3530201,Mirante do Paranapanema,15,353020115,Cuiabá Paulista
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,30300,3530300,Mirassol,05,353030005,Mirassol
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,30300,3530300,Mirassol,10,353030010,Ruilândia
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,30409,3530409,Mirassolândia,05,353040905,Mirassolândia
35,São Paulo,07,Campinas,030,São João da Boa Vista,30508,3530508,Mococa,05,353050805,Mococa
35,São Paulo,07,Campinas,030,São João da Boa Vista,30508,3530508,Mococa,10,353050810,Igaraí
35,São Paulo,07,Campinas,030,São João da Boa Vista,30508,3530508,Mococa,15,353050815,São Benedito das Areias
35,São Paulo,15,Metropolitana de São Paulo,062,Mogi das Cruzes,30607,3530607,Mogi das Cruzes,05,353060705,Mogi das Cruzes
35,São Paulo,15,Metropolitana de São Paulo,062,Mogi das Cruzes,30607,3530607,Mogi das Cruzes,07,353060707,Biritiba-Ussu
35,São Paulo,15,Metropolitana de São Paulo,062,Mogi das Cruzes,30607,3530607,Mogi das Cruzes,10,353060710,Brás Cubas
35,São Paulo,15,Metropolitana de São Paulo,062,Mogi das Cruzes,30607,3530607,Mogi das Cruzes,13,353060713,Cezar de Souza
35,São Paulo,15,Metropolitana de São Paulo,062,Mogi das Cruzes,30607,3530607,Mogi das Cruzes,15,353060715,Jundiapeba
35,São Paulo,15,Metropolitana de São Paulo,062,Mogi das Cruzes,30607,3530607,Mogi das Cruzes,17,353060717,Quatinga
35,São Paulo,15,Metropolitana de São Paulo,062,Mogi das Cruzes,30607,3530607,Mogi das Cruzes,20,353060720,Sabaúna
35,São Paulo,15,Metropolitana de São Paulo,062,Mogi das Cruzes,30607,3530607,Mogi das Cruzes,25,353060725,Taiaçupeba
35,São Paulo,07,Campinas,031,Mogi Mirim,30706,3530706,Mogi Guaçu,05,353070605,Mogi Guaçu
35,São Paulo,07,Campinas,031,Mogi Mirim,30706,3530706,Mogi Guaçu,15,353070615,Martinho Prado Júnior
35,São Paulo,07,Campinas,031,Mogi Mirim,30805,3530805,Mogi Mirim,05,353080505,Mogi Mirim
35,São Paulo,07,Campinas,031,Mogi Mirim,30805,3530805,Mogi Mirim,10,353080510,Martim Francisco
35,São Paulo,06,Piracicaba,028,Piracicaba,30904,3530904,Mombuca,05,353090405,Mombuca
35,São Paulo,01,São José do Rio Preto,007,Nhandeara,31001,3531001,Monções,05,353100105,Monções
35,São Paulo,14,Litoral Sul Paulista,056,Itanhaém,31100,3531100,Mongaguá,05,353110005,Mongaguá
35,São Paulo,07,Campinas,033,Amparo,31209,3531209,Monte Alegre do Sul,05,353120905,Monte Alegre do Sul
35,São Paulo,07,Campinas,033,Amparo,31209,3531209,Monte Alegre do Sul,10,353120910,Mostardas
35,São Paulo,02,Ribeirão Preto,013,Jaboticabal,31308,3531308,Monte Alto,05,353130805,Monte Alto
35,São Paulo,02,Ribeirão Preto,013,Jaboticabal,31308,3531308,Monte Alto,08,353130808,Aparecida do Monte Alto
35,São Paulo,01,São José do Rio Preto,007,Nhandeara,31407,3531407,Monte Aprazível,05,353140705,Monte Aprazível
35,São Paulo,01,São José do Rio Preto,007,Nhandeara,31407,3531407,Monte Aprazível,10,353140710,Engenheiro Balduíno
35,São Paulo,01,São José do Rio Preto,007,Nhandeara,31407,3531407,Monte Aprazível,15,353140715,Itaiúba
35,São Paulo,01,São José do Rio Preto,007,Nhandeara,31407,3531407,Monte Aprazível,20,353140720,Junqueira
35,São Paulo,02,Ribeirão Preto,013,Jaboticabal,31506,3531506,Monte Azul Paulista,05,353150605,Monte Azul Paulista
35,São Paulo,02,Ribeirão Preto,013,Jaboticabal,31506,3531506,Monte Azul Paulista,10,353150610,Marcondésia
35,São Paulo,08,Presidente Prudente,034,Dracena,31605,3531605,Monte Castelo,05,353160505,Monte Castelo
35,São Paulo,07,Campinas,032,Campinas,31803,3531803,Monte Mor,05,353180305,Monte Mor
35,São Paulo,13,Vale do Paraíba Paulista,049,Campos do Jordão,31704,3531704,Monteiro Lobato,05,353170405,Monteiro Lobato
35,São Paulo,02,Ribeirão Preto,010,São Joaquim da Barra,31902,3531902,Morro Agudo,05,353190205,Morro Agudo
35,São Paulo,12,Macro Metropolitana Paulista,048,Bragança Paulista,32009,3532009,Morungaba,05,353200905,Morungaba
35,São Paulo,05,Araraquara,024,Araraquara,32058,3532058,Motuca,05,353205805,Motuca
35,São Paulo,03,Araçatuba,016,Andradina,32108,3532108,Murutinga do Sul,05,353210805,Murutinga do Sul
35,São Paulo,10,Assis,039,Assis,32157,3532157,Nantes,05,353215705,Nantes
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,32207,3532207,Narandiba,05,353220705,Narandiba
35,São Paulo,13,Vale do Paraíba Paulista,053,Paraibuna/Paraitinga,32306,3532306,Natividade da Serra,05,353230605,Natividade da Serra
35,São Paulo,13,Vale do Paraíba Paulista,053,Paraibuna/Paraitinga,32306,3532306,Natividade da Serra,10,353230610,Bairro Alto
35,São Paulo,12,Macro Metropolitana Paulista,048,Bragança Paulista,32405,3532405,Nazaré Paulista,05,353240505,Nazaré Paulista
35,São Paulo,01,São José do Rio Preto,007,Nhandeara,32504,3532504,Neves Paulista,05,353250405,Neves Paulista
35,São Paulo,01,São José do Rio Preto,007,Nhandeara,32504,3532504,Neves Paulista,10,353250410,Barra Dourada
35,São Paulo,01,São José do Rio Preto,007,Nhandeara,32504,3532504,Neves Paulista,15,353250415,Miraluz
35,São Paulo,01,São José do Rio Preto,007,Nhandeara,32603,3532603,Nhandeara,05,353260305,Nhandeara
35,São Paulo,01,São José do Rio Preto,007,Nhandeara,32603,3532603,Nhandeara,10,353260310,Ida Iolanda
35,São Paulo,01,São José do Rio Preto,007,Nhandeara,32702,3532702,Nipoã,05,353270205,Nipoã
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,32801,3532801,Nova Aliança,05,353280105,Nova Aliança
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,32801,3532801,Nova Aliança,10,353280110,Nova Itapirema
35,São Paulo,11,Itapetininga,041,Itapeva,32827,3532827,Nova Campina,05,353282705,Nova Campina
35,São Paulo,11,Itapetininga,041,Itapeva,32827,3532827,Nova Campina,15,353282715,Itaoca de Cima
35,São Paulo,01,São José do Rio Preto,001,Jales,32843,3532843,Nova Canaã Paulista,05,353284305,Nova Canaã Paulista
35,São Paulo,01,São José do Rio Preto,006,Auriflama,32868,3532868,Nova Castilho,05,353286805,Nova Castilho
35,São Paulo,05,Araraquara,024,Araraquara,32900,3532900,Nova Europa,05,353290005,Nova Europa
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,33007,3533007,Nova Granada,05,353300705,Nova Granada
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,33007,3533007,Nova Granada,10,353300710,Ingás
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,33007,3533007,Nova Granada,15,353300715,Mangaratu
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,33007,3533007,Nova Granada,20,353300720,Onda Branca
35,São Paulo,08,Presidente Prudente,034,Dracena,33106,3533106,Nova Guataporanga,05,353310605,Nova Guataporanga
35,São Paulo,03,Araçatuba,016,Andradina,33205,3533205,Nova Independência,05,353320505,Nova Independência
35,São Paulo,01,São José do Rio Preto,006,Auriflama,33304,3533304,Nova Luzitânia,05,353330405,Nova Luzitânia
35,São Paulo,07,Campinas,032,Campinas,33403,3533403,Nova Odessa,05,353340305,Nova Odessa
35,São Paulo,01,São José do Rio Preto,005,Catanduva,33254,3533254,Novais,05,353325405,Novais
35,São Paulo,01,São José do Rio Preto,008,Novo Horizonte,33502,3533502,Novo Horizonte,05,353350205,Novo Horizonte
35,São Paulo,01,São José do Rio Preto,008,Novo Horizonte,33502,3533502,Novo Horizonte,10,353350210,Vale Formoso
35,São Paulo,02,Ribeirão Preto,010,São Joaquim da Barra,33601,3533601,Nuporanga,05,353360105,Nuporanga
35,São Paulo,09,Marília,038,Marília,33700,3533700,Ocauçu,05,353370005,Ocauçu
35,São Paulo,10,Assis,040,Ourinhos,33809,3533809,Óleo,05,353380905,Óleo
35,São Paulo,10,Assis,040,Ourinhos,33809,3533809,Óleo,10,353380910,Batista Botelho
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,33908,3533908,Olímpia,05,353390805,Olímpia
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,33908,3533908,Olímpia,10,353390810,Baguaçu
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,33908,3533908,Olímpia,15,353390815,Ribeiro dos Santos
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,34005,3534005,Onda Verde,05,353400505,Onda Verde
35,São Paulo,09,Marília,038,Marília,34104,3534104,Oriente,05,353410405,Oriente
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,34203,3534203,Orindiúva,05,353420305,Orindiúva
35,São Paulo,02,Ribeirão Preto,010,São Joaquim da Barra,34302,3534302,Orlândia,05,353430205,Orlândia
35,São Paulo,15,Metropolitana de São Paulo,057,Osasco,34401,3534401,Osasco,05,353440105,Osasco
35,São Paulo,09,Marília,038,Marília,34500,3534500,Oscar Bressane,05,353450005,Oscar Bressane
35,São Paulo,08,Presidente Prudente,035,Adamantina,34609,3534609,Osvaldo Cruz,05,353460905,Osvaldo Cruz
35,São Paulo,08,Presidente Prudente,035,Adamantina,34609,3534609,Osvaldo Cruz,10,353460910,Lagoa Azul
35,São Paulo,10,Assis,040,Ourinhos,34708,3534708,Ourinhos,05,353470805,Ourinhos
35,São Paulo,08,Presidente Prudente,034,Dracena,34807,3534807,Ouro Verde,05,353480705,Ouro Verde
35,São Paulo,01,São José do Rio Preto,002,Fernandópolis,34757,3534757,Ouroeste,05,353475705,Ouroeste
35,São Paulo,08,Presidente Prudente,035,Adamantina,34906,3534906,Pacaembu,05,353490605,Pacaembu
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,35002,3535002,Palestina,05,353500205,Palestina
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,35002,3535002,Palestina,10,353500210,Duplo Céu
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,35002,3535002,Palestina,15,353500215,Jurupeba
35,São Paulo,01,São José do Rio Preto,005,Catanduva,35101,3535101,Palmares Paulista,05,353510105,Palmares Paulista
35,São Paulo,01,São José do Rio Preto,001,Jales,35200,3535200,Palmeira d'Oeste,05,353520005,Palmeira d'Oeste
35,São Paulo,01,São José do Rio Preto,001,Jales,35200,3535200,Palmeira d'Oeste,10,353520010,Dalas
35,São Paulo,10,Assis,039,Assis,35309,3535309,Palmital,05,353530905,Palmital
35,São Paulo,10,Assis,039,Assis,35309,3535309,Palmital,10,353530910,Sussuí
35,São Paulo,08,Presidente Prudente,034,Dracena,35408,3535408,Panorama,05,353540805,Panorama
35,São Paulo,10,Assis,039,Assis,35507,3535507,Paraguaçu Paulista,05,353550705,Paraguaçu Paulista
35,São Paulo,10,Assis,039,Assis,35507,3535507,Paraguaçu Paulista,10,353550710,Conceição de Monte Alegre
35,São Paulo,10,Assis,039,Assis,35507,3535507,Paraguaçu Paulista,13,353550713,Roseta
35,São Paulo,10,Assis,039,Assis,35507,3535507,Paraguaçu Paulista,15,353550715,Sapezal
35,São Paulo,13,Vale do Paraíba Paulista,053,Paraibuna/Paraitinga,35606,3535606,Paraibuna,05,353560605,Paraibuna
35,São Paulo,01,São José do Rio Preto,005,Catanduva,35705,3535705,Paraíso,05,353570505,Paraíso
35,São Paulo,04,Bauru,022,Avaré,35804,3535804,Paranapanema,05,353580405,Paranapanema
35,São Paulo,01,São José do Rio Preto,001,Jales,35903,3535903,Paranapuã,05,353590305,Paranapuã
35,São Paulo,08,Presidente Prudente,035,Adamantina,36000,3536000,Parapuã,05,353600005,Parapuã
35,São Paulo,04,Bauru,023,Botucatu,36109,3536109,Pardinho,05,353610905,Pardinho
35,São Paulo,14,Litoral Sul Paulista,055,Registro,36208,3536208,Pariquera-Açu,05,353620805,Pariquera-Açu
35,São Paulo,01,São José do Rio Preto,003,Votuporanga,36257,3536257,Parisi,05,353625705,Parisi
35,São Paulo,02,Ribeirão Preto,012,Franca,36307,3536307,Patrocínio Paulista,05,353630705,Patrocínio Paulista
35,São Paulo,08,Presidente Prudente,034,Dracena,36406,3536406,Paulicéia,05,353640605,Paulicéia
35,São Paulo,07,Campinas,032,Campinas,36505,3536505,Paulínia,05,353650505,Paulínia
35,São Paulo,04,Bauru,020,Bauru,36570,3536570,Paulistânia,05,353657005,Paulistânia
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,36604,3536604,Paulo de Faria,05,353660405,Paulo de Faria
35,São Paulo,04,Bauru,021,Jaú,36703,3536703,Pederneiras,05,353670305,Pederneiras
35,São Paulo,04,Bauru,021,Jaú,36703,3536703,Pederneiras,10,353670310,Guaianás
35,São Paulo,04,Bauru,021,Jaú,36703,3536703,Pederneiras,15,353670315,Santelmo
35,São Paulo,04,Bauru,021,Jaú,36703,3536703,Pederneiras,20,353670320,Vanglória
35,São Paulo,07,Campinas,033,Amparo,36802,3536802,Pedra Bela,05,353680205,Pedra Bela
35,São Paulo,01,São José do Rio Preto,002,Fernandópolis,36901,3536901,Pedranópolis,05,353690105,Pedranópolis
35,São Paulo,01,São José do Rio Preto,002,Fernandópolis,36901,3536901,Pedranópolis,10,353690110,Santa Isabel do Marinheiro
35,São Paulo,02,Ribeirão Preto,012,Franca,37008,3537008,Pedregulho,05,353700805,Pedregulho
35,São Paulo,02,Ribeirão Preto,012,Franca,37008,3537008,Pedregulho,10,353700810,Alto Porã
35,São Paulo,02,Ribeirão Preto,012,Franca,37008,3537008,Pedregulho,15,353700815,Igaçaba
35,São Paulo,07,Campinas,032,Campinas,37107,3537107,Pedreira,05,353710705,Pedreira
35,São Paulo,10,Assis,039,Assis,37156,3537156,Pedrinhas Paulista,05,353715605,Pedrinhas Paulista
35,São Paulo,14,Litoral Sul Paulista,056,Itanhaém,37206,3537206,Pedro de Toledo,05,353720605,Pedro de Toledo
35,São Paulo,03,Araçatuba,018,Birigui,37305,3537305,Penápolis,05,353730505,Penápolis
35,São Paulo,03,Araçatuba,016,Andradina,37404,3537404,Pereira Barreto,05,353740405,Pereira Barreto
35,São Paulo,11,Itapetininga,043,Tatuí,37503,3537503,Pereiras,05,353750305,Pereiras
35,São Paulo,14,Litoral Sul Paulista,056,Itanhaém,37602,3537602,Peruíbe,05,353760205,Peruíbe
35,São Paulo,03,Araçatuba,018,Birigui,37701,3537701,Piacatu,05,353770105,Piacatu
35,São Paulo,12,Macro Metropolitana Paulista,045,Piedade,37800,3537800,Piedade,05,353780005,Piedade
35,São Paulo,12,Macro Metropolitana Paulista,045,Piedade,37909,3537909,Pilar do Sul,05,353790905,Pilar do Sul
35,São Paulo,13,Vale do Paraíba Paulista,050,São José dos Campos,38006,3538006,Pindamonhangaba,05,353800605,Pindamonhangaba
35,São Paulo,13,Vale do Paraíba Paulista,050,São José dos Campos,38006,3538006,Pindamonhangaba,10,353800610,Moreira César
35,São Paulo,01,São José do Rio Preto,005,Catanduva,38105,3538105,Pindorama,05,353810505,Pindorama
35,São Paulo,01,São José do Rio Preto,005,Catanduva,38105,3538105,Pindorama,10,353810510,Roberto
35,São Paulo,07,Campinas,033,Amparo,38204,3538204,Pinhalzinho,05,353820405,Pinhalzinho
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,38303,3538303,Piquerobi,05,353830305,Piquerobi
35,São Paulo,13,Vale do Paraíba Paulista,051,Guaratinguetá,38501,3538501,Piquete,05,353850105,Piquete
35,São Paulo,12,Macro Metropolitana Paulista,048,Bragança Paulista,38600,3538600,Piracaia,05,353860005,Piracaia
35,São Paulo,12,Macro Metropolitana Paulista,048,Bragança Paulista,38600,3538600,Piracaia,10,353860010,Batatuba
35,São Paulo,06,Piracicaba,028,Piracicaba,38709,3538709,Piracicaba,05,353870905,Piracicaba
35,São Paulo,06,Piracicaba,028,Piracicaba,38709,3538709,Piracicaba,10,353870910,Artemis
35,São Paulo,06,Piracicaba,028,Piracicaba,38709,3538709,Piracicaba,15,353870915,Ibitiruna
35,São Paulo,06,Piracicaba,028,Piracicaba,38709,3538709,Piracicaba,25,353870925,Tupi
35,São Paulo,06,Piracicaba,028,Piracicaba,38709,3538709,Piracicaba,30,353870930,Guamium
35,São Paulo,06,Piracicaba,028,Piracicaba,38709,3538709,Piracicaba,35,353870935,Santa Teresinha de Piracicaba
35,São Paulo,10,Assis,040,Ourinhos,38808,3538808,Piraju,05,353880805,Piraju
35,São Paulo,10,Assis,040,Ourinhos,38808,3538808,Piraju,25,353880825,Tibiriçá do Paranapanema
35,São Paulo,04,Bauru,020,Bauru,38907,3538907,Pirajuí,05,353890705,Pirajuí
35,São Paulo,04,Bauru,020,Bauru,38907,3538907,Pirajuí,10,353890710,Corredeira
35,São Paulo,04,Bauru,020,Bauru,38907,3538907,Pirajuí,15,353890715,Pradínia
35,São Paulo,04,Bauru,020,Bauru,38907,3538907,Pirajuí,20,353890720,Santo Antônio da Estiva
35,São Paulo,02,Ribeirão Preto,013,Jaboticabal,39004,3539004,Pirangi,05,353900405,Pirangi
35,São Paulo,15,Metropolitana de São Paulo,057,Osasco,39103,3539103,Pirapora do Bom Jesus,05,353910305,Pirapora do Bom Jesus
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,39202,3539202,Pirapozinho,05,353920205,Pirapozinho
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,39202,3539202,Pirapozinho,10,353920210,Itororó do Paranapanema
35,São Paulo,07,Campinas,029,Pirassununga,39301,3539301,Pirassununga,05,353930105,Pirassununga
35,São Paulo,07,Campinas,029,Pirassununga,39301,3539301,Pirassununga,10,353930110,Cachoeira de Emas
35,São Paulo,04,Bauru,020,Bauru,39400,3539400,Piratininga,05,353940005,Piratininga
35,São Paulo,02,Ribeirão Preto,013,Jaboticabal,39509,3539509,Pitangueiras,05,353950905,Pitangueiras
35,São Paulo,02,Ribeirão Preto,013,Jaboticabal,39509,3539509,Pitangueiras,10,353950910,Ibitiúva
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,39608,3539608,Planalto,05,353960805,Planalto
35,São Paulo,10,Assis,039,Assis,39707,3539707,Platina,05,353970705,Platina
35,São Paulo,15,Metropolitana de São Paulo,062,Mogi das Cruzes,39806,3539806,Poá,05,353980605,Poá
35,São Paulo,15,Metropolitana de São Paulo,062,Mogi das Cruzes,39806,3539806,Poá,10,353980610,Cidade Kemel
35,São Paulo,01,São José do Rio Preto,007,Nhandeara,39905,3539905,Poloni,05,353990505,Poloni
35,São Paulo,09,Marília,038,Marília,40002,3540002,Pompéia,05,354000205,Pompéia
35,São Paulo,09,Marília,038,Marília,40002,3540002,Pompéia,10,354000210,Novo Cravinhos
35,São Paulo,09,Marília,038,Marília,40002,3540002,Pompéia,15,354000215,Paulópolis
35,São Paulo,04,Bauru,020,Bauru,40101,3540101,Pongaí,05,354010105,Pongaí
35,São Paulo,02,Ribeirão Preto,014,Ribeirão Preto,40200,3540200,Pontal,05,354020005,Pontal
35,São Paulo,02,Ribeirão Preto,014,Ribeirão Preto,40200,3540200,Pontal,10,354020010,Cândia
35,São Paulo,01,São José do Rio Preto,001,Jales,40259,3540259,Pontalinda,05,354025905,Pontalinda
35,São Paulo,01,São José do Rio Preto,003,Votuporanga,40309,3540309,Pontes Gestal,05,354030905,Pontes Gestal
35,São Paulo,01,São José do Rio Preto,001,Jales,40408,3540408,Populina,05,354040805,Populina
35,São Paulo,11,Itapetininga,043,Tatuí,40507,3540507,Porangaba,05,354050705,Porangaba
35,São Paulo,12,Macro Metropolitana Paulista,046,Sorocaba,40606,3540606,Porto Feliz,05,354060605,Porto Feliz
35,São Paulo,07,Campinas,029,Pirassununga,40705,3540705,Porto Ferreira,05,354070505,Porto Ferreira
35,São Paulo,13,Vale do Paraíba Paulista,051,Guaratinguetá,40754,3540754,Potim,05,354075405,Potim
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,40804,3540804,Potirendaba,05,354080405,Potirendaba
35,São Paulo,08,Presidente Prudente,035,Adamantina,40853,3540853,Pracinha,05,354085305,Pracinha
35,São Paulo,02,Ribeirão Preto,014,Ribeirão Preto,40903,3540903,Pradópolis,05,354090305,Pradópolis
35,São Paulo,15,Metropolitana de São Paulo,063,Santos,41000,3541000,Praia Grande,05,354100005,Praia Grande
35,São Paulo,15,Metropolitana de São Paulo,063,Santos,41000,3541000,Praia Grande,10,354100010,Solemar
35,São Paulo,04,Bauru,023,Botucatu,41059,3541059,Pratânia,05,354105905,Pratânia
35,São Paulo,04,Bauru,020,Bauru,41109,3541109,Presidente Alves,05,354110905,Presidente Alves
35,São Paulo,04,Bauru,020,Bauru,41109,3541109,Presidente Alves,10,354110910,Guaricanga
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,41208,3541208,Presidente Bernardes,05,354120805,Presidente Bernardes
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,41208,3541208,Presidente Bernardes,10,354120810,Araxãs
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,41208,3541208,Presidente Bernardes,20,354120820,Nova Pátria
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,41307,3541307,Presidente Epitácio,05,354130705,Presidente Epitácio
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,41307,3541307,Presidente Epitácio,15,354130715,Campinal
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,41406,3541406,Presidente Prudente,05,354140605,Presidente Prudente
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,41406,3541406,Presidente Prudente,10,354140610,Ameliópolis
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,41406,3541406,Presidente Prudente,15,354140615,Eneida
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,41406,3541406,Presidente Prudente,20,354140620,Floresta do Sul
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,41406,3541406,Presidente Prudente,25,354140625,Montalvão
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,41505,3541505,Presidente Venceslau,05,354150505,Presidente Venceslau
35,São Paulo,04,Bauru,019,Lins,41604,3541604,Promissão,05,354160405,Promissão
35,São Paulo,04,Bauru,019,Lins,41604,3541604,Promissão,10,354160410,Santa Maria do Gurupá
35,São Paulo,11,Itapetininga,043,Tatuí,41653,3541653,Quadra,05,354165305,Quadra
35,São Paulo,10,Assis,039,Assis,41703,3541703,Quatá,05,354170305,Quatá
35,São Paulo,09,Marília,037,Tupã,41802,3541802,Queiroz,05,354180205,Queiroz
35,São Paulo,13,Vale do Paraíba Paulista,051,Guaratinguetá,41901,3541901,Queluz,05,354190105,Queluz
35,São Paulo,09,Marília,037,Tupã,42008,3542008,Quintana,05,354200805,Quintana
35,São Paulo,06,Piracicaba,028,Piracicaba,42107,3542107,Rafard,05,354210705,Rafard
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,42206,3542206,Rancharia,05,354220605,Rancharia
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,42206,3542206,Rancharia,10,354220610,Agissê
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,42206,3542206,Rancharia,15,354220615,Gardênia
35,São Paulo,13,Vale do Paraíba Paulista,053,Paraibuna/Paraitinga,42305,3542305,Redenção da Serra,05,354230505,Redenção da Serra
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,42404,3542404,Regente Feijó,05,354240405,Regente Feijó
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,42404,3542404,Regente Feijó,10,354240410,Espigão
35,São Paulo,04,Bauru,020,Bauru,42503,3542503,Reginópolis,05,354250305,Reginópolis
35,São Paulo,14,Litoral Sul Paulista,055,Registro,42602,3542602,Registro,05,354260205,Registro
35,São Paulo,02,Ribeirão Preto,012,Franca,42701,3542701,Restinga,05,354270105,Restinga
35,São Paulo,11,Itapetininga,044,Capão Bonito,42800,3542800,Ribeira,05,354280005,Ribeira
35,São Paulo,05,Araraquara,025,São Carlos,42909,3542909,Ribeirão Bonito,05,354290905,Ribeirão Bonito
35,São Paulo,05,Araraquara,025,São Carlos,42909,3542909,Ribeirão Bonito,10,354290910,Guarapiranga
35,São Paulo,11,Itapetininga,044,Capão Bonito,43006,3543006,Ribeirão Branco,05,354300605,Ribeirão Branco
35,São Paulo,11,Itapetininga,044,Capão Bonito,43006,3543006,Ribeirão Branco,15,354300615,Campina de Fora
35,São Paulo,11,Itapetininga,044,Capão Bonito,43006,3543006,Ribeirão Branco,25,354300625,Itabôa
