,males,females
0,47.0,38.0
1-4,171.0,169.0
5-9,214.0,212.0
10-14,243.0,239.0
15-19,253.0,238.0
20-24,179.0,196.0
25-29,192.0,193.0
30-34,196.0,192.0
35-39,134.0,149.0
40-44,117.0,141.0
45-49,111.0,107.0
50-54,96.0,98.0
55-59,81.0,96.0
60-64,68.0,77.0
65-69,62.0,63.0
70-74,47.0,71.0
75-79,42.0,41.0
80-84,24.0,30.0
85-89,4.0,14.0
90-94,3.0,2.0
95-99,,1.0
100+,,
