,males,females
0,49,46
1-4,217,185
5-9,325,302
10-14,358,306
15-19,343,345
20-24,410,334
25-29,349,334
30-34,287,282
35-39,277,261
40-44,282,275
45-49,293,266
50-54,190,205
55-59,147,161
60-64,155,174
65-69,110,152
70-74,127,135
75-79,76,85
80-84,66,69
85-89,41,42
90-94,19,13
95-99,6,7
100+,3,2
