,males,females
0,411,391
1-4,1805,1631
5-9,2323,2415
10-14,2724,2615
15-19,2324,2366
20-24,2073,2179
25-29,1757,1866
30-34,1584,1687
35-39,1344,1443
40-44,1234,1328
45-49,1010,1139
50-54,768,942
55-59,626,783
60-64,568,663
65-69,433,551
70-74,301,415
75-79,242,304
80-84,131,199
85-89,76,91
90-94,56,84
95-99,17,24
100+,4,5
