,males,females
0,63.0,60
1-4,251.0,263
5-9,332.0,293
10-14,394.0,342
15-19,422.0,425
20-24,455.0,366
25-29,376.0,362
30-34,358.0,336
35-39,283.0,317
40-44,289.0,297
45-49,313.0,285
50-54,180.0,232
55-59,170.0,207
60-64,186.0,185
65-69,117.0,129
70-74,117.0,142
75-79,65.0,77
80-84,53.0,68
85-89,45.0,42
90-94,21.0,31
95-99,2.0,7
100+,,1
