,males,females
0,53.0,51
1-4,209.0,227
5-9,276.0,302
10-14,299.0,291
15-19,301.0,272
20-24,272.0,280
25-29,271.0,274
30-34,227.0,238
35-39,162.0,149
40-44,148.0,149
45-49,150.0,168
50-54,127.0,161
55-59,134.0,143
60-64,118.0,111
65-69,116.0,96
70-74,88.0,72
75-79,59.0,55
80-84,38.0,38
85-89,19.0,21
90-94,11.0,13
95-99,1.0,2
100+,,1
