,males,females
0,87,76
1-4,316,321
5-9,466,450
10-14,537,505
15-19,541,466
20-24,469,433
25-29,425,442
30-34,390,337
35-39,280,325
40-44,321,284
45-49,293,317
50-54,289,281
55-59,233,221
60-64,222,204
65-69,174,183
70-74,156,133
75-79,112,107
80-84,73,70
85-89,38,39
90-94,9,18
95-99,2,7
100+,5,3
