,males,females
0,13657,13156
1-4,54032,52366
5-9,73647,71221
10-14,86338,85153
15-19,90895,91815
20-24,106240,112538
25-29,110707,120055
30-34,102211,111603
35-39,84424,94405
40-44,78564,90757
45-49,75266,89662
50-54,66370,81578
55-59,52018,66901
60-64,39958,53230
65-69,28991,40022
70-74,21442,31962
75-79,14504,23814
80-84,8440,16960
85-89,3979,8976
90-94,1394,3963
95-99,358,1247
100+,78,254
